CLASS	VORO.protein3.ROUND	VORO.protein3.AR	VORO.Feret.norm	VORO.Area.norm	CYTO.Area.norm	NUVO.distance.norm
INTERIOR	0.696455446394348	-0.630352560671621	-0.35753595294516	-0.445250067894221	-0.261683660719704	-0.490172449073729
INTERIOR	-0.603952013109482	0.372570943317987	-0.42168647681302	-0.670345771009671	-0.85822247087383	-0.682293726824997
INTERIOR	1.35084271391961	-1.02002128284978	-0.929408576580016	-0.784906276719296	-1.17868534121153	-0.573159453328912
INTERIOR	1.34948104406503	-1.01956370155523	-0.690878297678755	-0.563679267623436	-0.575232652278145	-0.448525731735871
INTERIOR	0.675912117073305	-0.61689853903689	-0.158098244283772	-0.0770705841626295	0.0696249941451845	0.0801024495709492
INTERIOR	0.975867648335196	-0.804277939094737	-0.667570114060892	-0.367565420481825	-0.0962091919223246	-0.162293894422352
INTERIOR	0.0605913949363925	-0.184886091473594	-0.234988342417256	0.0138137983336437	0.708423093714733	0.101532365096826
INTERIOR	-0.107356642531237	-0.0539007448227039	0.102239195352993	0.034207045312246	0.894462786274216	-0.0635134712358808
EDGE	-2.67570118332894	3.26358044348209	3.34278979947878	3.13695557877188	2.25350869366971	3.19731468705223
INTERIOR	1.05458044767045	-0.851049915133905	-0.0800599446392954	0.0546706632393237	0.93305892625086	-0.656803086452194
INTERIOR	0.073702366445803	-0.194849800047392	-0.249850491017453	-0.157438725275552	0.429359446876152	-0.605605571165667
INTERIOR	0.980600678255438	-0.807119210958516	-0.872838775196399	-0.656156731388534	-0.819630690411343	-0.498899970654445
EDGE	-0.454204811414244	0.236903441684339	0.79745357005746	0.866735926631478	2.45584261524221	0.898287495834247
INTERIOR	-0.109496284471267	-0.0522259399510574	0.0360190201326146	-0.189945884086531	0.36663426830148	-0.428920759840647
INTERIOR	-0.0497803180532369	-0.0993485446942149	-0.389461737324017	-0.388882107477502	-0.118436140643983	-0.292790182275303
INTERIOR	-0.531847923369111	0.306349107057839	-0.397856724442267	-0.596140765470859	-0.65986453759602	-0.653971828818572
INTERIOR	0.675422410501226	-0.616478723490222	-0.378000609978657	-0.330878180329642	0.0234714028792258	-0.345460287457715
EDGE	-0.97765291270126	0.738956492888254	1.75643318114563	1.84265709346724	1.04005944225152	1.84953669570106
INTERIOR	0.114484630562356	-0.225641103441094	-0.143748163712865	-0.147934338547086	0.478996074971841	-0.369710490399013
INTERIOR	-0.690914167631291	0.453926577025278	-0.316873027585638	-0.305226439628427	0.0901058485724782	-0.446965562991971
INTERIOR	-0.496014234685101	0.274185016039818	-0.287348694860627	-0.518826590547514	-0.454509055017708	-0.418639194064582
INTERIOR	0.988641044426352	-0.811931450594629	-0.315031428748497	-0.245576005666812	0.23881990922549	-0.175183806260151
EDGE	-3.4280487065312	5.37567064598421	1.87513187833872	0.0199128070499455	0.289200418741104	1.24780068345987
INTERIOR	-0.126632003881823	-0.0386635141024301	-1.0082213900988	-1.01398602607995	-1.85630319270722	-0.491068712608228
EDGE	-1.33516319276407	1.13580047234647	1.91563214619195	1.88443371110128	2.30078561955551	1.57327972344292
INTERIOR	0.503343353216872	-0.502845297967158	-1.08584531635577	-1.10226889271476	-2.14164905150983	-0.640293719245538
INTERIOR	-0.875596338335064	0.634736799161878	-0.174688541621771	-0.328483503601055	0.0345615634428396	-0.497985650551267
INTERIOR	1.08035184740045	-0.866523612401351	-0.422265629851419	-0.431868464884787	-0.229728617772589	-0.511838046948022
INTERIOR	0.84374986366691	-0.723481556239475	-0.771163515581812	-0.678100391508041	-0.882487620773062	-0.572117706198883
INTERIOR	1.30214694685429	-0.993327745061194	-0.233972408093861	-0.0528419341977877	0.706705186502535	-0.366838804067254
INTERIOR	1.09904782026179	-0.877385724328274	-0.61347963393147	-0.424397896123252	-0.207190610166288	-0.154444166963678
INTERIOR	0.928874043788026	-0.775742528671384	-1.06472490012721	-0.851220042947211	-1.37038200102224	-0.645861347231323
INTERIOR	0.613995445137136	-0.576558889443629	-0.947617123731037	-0.928057344460021	-1.596357626146	-0.288227159011021
INTERIOR	0.614488550655415	-0.576767009516402	-0.197767830438805	-0.155085288278066	0.461844316833507	-0.415569641579434
INTERIOR	0.515318521449007	-0.5108417803794	-0.511433954502763	-0.467900530195813	-0.318006333006398	-0.540110805040735
INTERIOR	-0.392685870668286	0.183249866901109	-0.493465901027342	-0.714380213879728	-0.994900272693652	-0.483561173358598
INTERIOR	-0.0184835412886031	-0.124033559967258	-0.412454003677831	-0.516932263383936	-0.449605664945505	-0.475328722058521
INTERIOR	-0.152397739062	-0.0179315235346573	-0.75282647860921	-0.84410362329689	-1.34897746606289	-0.403260046162144
INTERIOR	0.348719328747441	-0.396109084066338	-0.752046107774239	-0.804156892154134	-1.23434823182847	-0.429962632323724
EDGE	-1.91370908980824	1.90144457801613	3.04943273617535	3.13222212675046	3.2010312537667	3.03624605983764
INTERIOR	0.784447718113593	-0.686475978240627	-0.51734366261071	-0.506365713160636	-0.42289414211579	-0.536772083326535
INTERIOR	1.31263681418958	-0.998790943147079	-0.706715879357477	-0.716649379723051	-0.988725290770324	-0.575878555239104
INTERIOR	0.076322239559515	-0.196768332337127	-0.517065003554516	-0.393417594659803	-0.136265761925923	-0.0267091664512151
INTERIOR	-1.7153606759001	1.6189276237128	0.524140963838528	0.464803820895564	0.374684321397282	0.382502733536513
INTERIOR	0.941715163357696	-0.783566998481818	-0.557100936943742	-0.709351212930439	-0.966965923205354	-0.472780713173379
EDGE	-0.145412134382746	-0.0236606556509284	0.115612406994484	-0.136405748297191	-0.138710927791293	0.04533553537272
INTERIOR	-0.487636588239012	0.26671766470083	0.113346819663399	0.00687892121169254	0.846647368287384	-0.136479740877588
EDGE	-0.995368026952209	0.757772469568361	1.55078473122228	1.93036293376369	1.35519916397404	1.89324709745336
INTERIOR	0.572476527097102	-0.54916796900324	-0.499315264600273	-0.559280355829266	-0.562417173807159	-0.572557479731505
INTERIOR	0.496350373857388	-0.49813582111655	-0.538716372367771	-0.664988992259161	-0.848452064054604	-0.498322769231802
INTERIOR	1.33812566846838	-1.01316225695567	-0.137912358582638	0.162706602576829	1.13122556644211	-0.478959021328827
INTERIOR	1.09904782026179	-0.877163796369797	-0.721396809218224	-0.622894532408076	-0.72884711626841	-0.273476670082143
INTERIOR	0.236234179149283	-0.315508454969363	-0.304289376301865	-0.159418456166967	0.315065011660123	-0.303737231803018
EDGE	-0.987687138294103	0.749471406546447	2.37384524432899	2.36110605611909	0.188085892061888	2.42390424137302
INTERIOR	0.320221642586625	-0.375728719786793	-0.654738274589276	-0.661143147611132	-0.833216286964918	-0.339623261928327
EDGE	-2.14883812460383	2.26945307626274	2.2349691927291	2.21225440879459	0.233036028783702	2.54749120180616
INTERIOR	1.05317258170785	-0.850387898690354	-0.0691383740661701	0.19467019189781	1.28540669411651	-0.465792471409592
INTERIOR	1.09437751574755	-0.874501481466201	0.0954097887218929	0.245201954109719	-2.69554571717787	-0.261962393524936
INTERIOR	-2.30638128729926	2.53962304709471	0.27521394838941	-0.355000803270178	-0.262072059458611	-0.693554147418271
INTERIOR	0.388260753742802	-0.423824558305976	-0.234320191768307	-0.270021056666443	0.161882573755769	-0.547848961670995
INTERIOR	1.07333069761123	-0.86209733267143	-0.659881529584968	-0.534685533815727	-0.50084889182258	-0.379678639658441
INTERIOR	-0.941740794182063	0.702046296432373	-0.243678965184105	-0.506386123136412	-0.418259207721908	-0.454535191279562
INTERIOR	0.569503449121848	-0.547306231546475	-0.698868628225213	-0.757043291403604	-1.09624149476718	-0.505273128249268
INTERIOR	1.03814144078029	-0.841569950169124	-0.200255901427773	-0.0937710705255967	0.597468912426174	-0.561823006161798
INTERIOR	0.159233668197065	-0.259163754148761	-0.69339990344193	-0.711691290751009	-0.971236659148175	-0.48469695060765
EDGE	-1.750686517918	1.6674933216263	1.91239302641878	1.91650857356289	-0.183448206643659	2.43095320107332
INTERIOR	1.02496829006984	-0.833647977984759	-0.776857094271176	-0.685139428596897	-0.899751403438903	-0.386173187512384
INTERIOR	0.0148137321337342	-0.149799262472092	-0.492644551189726	-0.770429095934513	-1.13625886066501	-0.301677439389314
INTERIOR	-0.334333200645767	0.133267781516803	-0.565642913297854	-0.70160648197515	-0.943051716628618	-0.617110333291869
INTERIOR	-0.160464886168576	-0.0114715672210052	0.482359353979802	0.323678551409242	1.5683504732507	-0.202220796656045
INTERIOR	-0.0694635322499705	-0.0839628574684534	-0.729554055154357	-0.875663493351156	-1.44287565511092	-0.449564016409067
INTERIOR	0.668563681545083	-0.612282638120023	-1.05118580773232	-1.0406746502132	-1.94594533807236	-0.56240972709055
INTERIOR	-0.249690561815887	0.0617300488606614	-0.560707011787651	-0.636387217442499	-0.76852521425541	-0.479551599316105
